Date,Temperature,humidity,wind_speed,City
2023-09-30,14.7,79.0,19.0,London
2023-09-30,20.9,65.0,13.5,Nairobi
2023-10-01,18.1,86.0,22.4,London
2023-10-01,20.0,63.0,10.7,Nairobi
2023-10-02,17.7,89.0,25.9,London
2023-10-02,19.4,71.0,17.0,Nairobi
2023-10-03,14.6,76.0,25.0,London
2023-10-03,19.5,57.0,16.0,Nairobi
2023-10-04,13.8,79.0,25.1,London
2023-10-04,17.9,77.0,14.9,Nairobi
2023-10-05,14.7,76.0,22.1,London
2023-10-05,18.7,72.0,13.0,Nairobi
2023-10-06,16.5,79.0,24.6,London
2023-10-06,20.5,63.0,18.0,Nairobi
2023-10-07,17.6,78.0,21.9,London
2023-10-07,20.1,60.0,14.3,Nairobi
2023-10-08,16.7,79.0,12.2,London
2023-10-08,20.4,55.0,17.3,Nairobi
2023-10-09,16.7,79.0,11.0,London
2023-10-09,21.6,57.0,18.5,Nairobi
2023-10-10,16.5,83.0,20.6,London
2023-10-10,21.1,61.0,15.9,Nairobi
2023-10-11,17.2,83.0,25.3,London
2023-10-11,21.5,55.0,16.9,Nairobi
2023-10-12,15.0,93.0,16.9,London
2023-10-12,21.1,57.0,16.1,Nairobi
2023-10-13,16.8,81.0,38.3,London
2023-10-13,22.2,54.0,15.0,Nairobi
2023-10-14,9.6,75.0,20.7,London
2023-10-14,21.9,58.0,17.4,Nairobi
2023-10-15,6.8,74.0,14.2,London
2023-10-15,21.8,63.0,18.4,Nairobi
2023-10-16,7.7,82.0,19.1,London
2023-10-16,20.3,70.0,16.2,Nairobi
2023-10-17,11.7,68.0,27.8,London
2023-10-17,20.4,73.0,16.1,Nairobi
2023-10-18,13.0,85.0,33.2,London
2023-10-18,20.0,75.0,15.5,Nairobi
2023-10-19,15.7,89.0,28.7,London
2023-10-19,19.0,78.0,18.3,Nairobi
2023-10-20,14.1,90.0,17.9,London
2023-10-20,19.4,72.0,15.8,Nairobi
2023-10-21,12.7,88.0,21.8,London
2023-10-21,19.9,71.0,9.7,Nairobi
2023-10-22,9.9,84.0,12.7,London
2023-10-22,20.6,61.0,10.5,Nairobi
2023-10-23,10.9,88.0,16.3,London
2023-10-23,20.2,63.0,14.5,Nairobi
2023-10-24,10.3,88.0,17.4,London
2023-10-24,21.3,60.0,15.8,Nairobi
2023-10-25,10.2,89.0,16.2,London
2023-10-25,20.8,68.0,16.7,Nairobi
2023-10-26,11.1,89.0,18.2,London
2023-10-26,19.2,76.0,18.7,Nairobi
2023-10-27,10.0,90.0,17.8,London
2023-10-27,19.9,68.0,15.3,Nairobi
2023-10-28,11.8,86.0,26.1,London
2023-10-28,20.6,64.0,16.2,Nairobi
2023-10-29,10.7,86.0,24.7,London
2023-10-29,20.2,66.0,13.2,Nairobi
2023-10-30,10.7,87.0,18.4,London
2023-10-30,20.5,65.0,16.9,Nairobi
2023-10-31,10.0,91.0,15.2,London
2023-10-31,19.6,75.0,17.6,Nairobi
2023-11-01,12.0,83.0,32.0,London
2023-11-01,20.4,68.0,15.2,Nairobi
2023-11-02,10.3,86.0,42.8,London
2023-11-02,19.1,78.0,15.9,Nairobi
2023-11-03,9.4,81.0,27.2,London
2023-11-03,18.1,87.0,13.0,Nairobi
2023-11-04,8.6,88.0,26.5,London
2023-11-04,18.3,81.0,9.8,Nairobi
2023-11-05,8.9,83.0,29.6,London
2023-11-05,18.8,82.0,12.3,Nairobi
2023-11-06,8.8,83.0,25.6,London
2023-11-06,19.1,81.0,13.7,Nairobi
2023-11-07,7.8,86.0,26.0,London
2023-11-07,19.1,82.0,14.2,Nairobi
2023-11-08,9.4,89.0,35.8,London
2023-11-08,18.5,86.0,11.4,Nairobi
2023-11-09,8.0,80.0,23.5,London
2023-11-09,19.1,74.0,15.3,Nairobi
2023-11-10,6.5,87.0,20.3,London
2023-11-10,19.2,78.0,14.4,Nairobi
2023-11-11,5.3,89.0,14.5,London
2023-11-11,18.6,80.0,16.7,Nairobi
2023-11-12,7.0,93.0,12.4,London
2023-11-12,18.8,84.0,16.2,Nairobi
2023-11-13,12.2,80.0,37.6,London
2023-11-13,18.9,82.0,18.8,Nairobi
2023-11-14,10.3,86.0,28.0,London
2023-11-14,19.2,81.0,9.0,Nairobi
2023-11-15,8.5,84.0,27.4,London
2023-11-15,18.5,86.0,11.8,Nairobi
2023-11-16,5.7,95.0,13.8,London
2023-11-16,18.8,84.0,17.5,Nairobi
2023-11-17,6.2,89.0,14.6,London
2023-11-17,18.9,82.0,16.5,Nairobi
2023-11-18,12.3,91.0,26.1,London
2023-11-18,19.2,78.0,15.6,Nairobi
2023-11-19,11.9,80.0,30.4,London
2023-11-19,19.1,79.0,13.2,Nairobi
2023-11-20,9.9,85.0,22.3,London
2023-11-20,18.7,81.0,14.2,Nairobi
2023-11-21,9.2,87.0,21.9,London
2023-11-21,18.3,85.0,12.9,Nairobi
2023-11-22,6.9,91.0,15.7,London
2023-11-22,17.9,89.0,15.5,Nairobi
2023-11-23,10.6,85.0,25.4,London
2023-11-23,18.6,83.0,19.7,Nairobi
2023-11-24,6.5,68.0,25.3,London
2023-11-24,18.4,84.0,11.6,Nairobi
2023-11-25,1.5,82.0,13.4,London
2023-11-25,18.5,83.0,12.1,Nairobi
2023-11-26,3.8,92.0,18.0,London
2023-11-26,18.7,82.0,15.1,Nairobi
2023-11-27,7.7,91.0,22.4,London
2023-11-27,19.1,77.0,14.0,Nairobi
2023-11-28,3.6,90.0,19.5,London
2023-11-28,18.7,79.0,15.6,Nairobi
2023-11-29,1.2,90.0,10.0,London
2023-11-29,19.1,71.0,14.6,Nairobi
2023-11-30,0.1,88.0,19.1,London
2023-11-30,19.0,74.0,17.1,Nairobi
2023-12-01,-0.1,88.0,17.4,London
2023-12-01,18.9,69.0,11.8,Nairobi
2023-12-02,-2.4,95.0,13.5,London
2023-12-02,19.6,73.0,16.1,Nairobi
2023-12-03,4.6,90.0,21.1,London
2023-12-03,19.4,76.0,17.3,Nairobi
2023-12-04,6.3,91.0,25.4,London
2023-12-04,19.2,75.0,20.1,Nairobi
2023-12-05,5.2,92.0,18.8,London
2023-12-05,19.1,71.0,13.6,Nairobi
2023-12-06,2.5,95.0,12.7,London
2023-12-06,19.3,68.0,14.2,Nairobi
2023-12-07,6.5,88.0,28.0,London
2023-12-07,19.1,63.0,14.1,Nairobi
2023-12-08,7.9,89.0,21.4,London
2023-12-08,19.1,58.0,15.4,Nairobi
2023-12-09,9.6,83.0,33.6,London
2023-12-09,19.6,68.0,11.5,Nairobi
2023-12-10,9.3,80.0,35.0,London
2023-12-10,19.1,76.0,15.2,Nairobi
2023-12-11,8.3,84.0,38.0,London
2023-12-11,19.7,75.0,16.4,Nairobi
2023-12-12,9.2,92.0,21.3,London
2023-12-12,20.0,74.0,12.5,Nairobi
2023-12-13,7.0,87.0,31.3,London
2023-12-13,20.3,75.0,12.4,Nairobi
2023-12-14,4.5,93.0,15.6,London
2023-12-14,19.5,80.0,13.9,Nairobi
2023-12-15,5.0,91.0,12.9,London
2023-12-15,19.2,80.0,17.0,Nairobi
2023-12-16,8.8,94.0,21.2,London
2023-12-16,18.6,82.0,21.1,Nairobi
2023-12-17,8.9,88.0,30.6,London
2023-12-17,19.3,75.0,21.1,Nairobi
2023-12-18,10.0,89.0,25.0,London
2023-12-18,19.6,73.0,16.1,Nairobi
2023-12-19,9.8,91.0,26.1,London
2023-12-19,19.2,73.0,15.3,Nairobi
2023-12-20,7.9,84.0,27.3,London
2023-12-20,19.4,71.0,13.7,Nairobi
2023-12-21,11.0,75.0,35.3,London
2023-12-21,19.5,73.0,17.9,Nairobi
2023-12-22,9.9,74.0,33.6,London
2023-12-22,19.7,73.0,18.9,Nairobi
2023-12-23,9.5,80.0,30.3,London
2023-12-23,19.6,75.0,19.0,Nairobi
2023-12-24,12.4,86.0,33.8,London
2023-12-24,20.1,75.0,20.4,Nairobi
2023-12-25,12.2,88.0,29.5,London
2023-12-25,20.3,73.0,18.5,Nairobi
2023-12-26,7.0,85.0,23.7,London
2023-12-26,19.1,81.0,22.9,Nairobi
2023-12-27,10.1,87.0,40.2,London
2023-12-27,19.7,68.0,26.3,Nairobi
2023-12-28,10.6,77.0,40.5,London
2023-12-28,20.4,68.0,13.8,Nairobi
2023-12-29,8.5,81.0,28.2,London
2023-12-29,20.6,73.0,15.8,Nairobi
2023-12-30,9.1,85.0,37.0,London
2023-12-30,20.6,73.0,18.6,Nairobi
2023-12-31,8.2,81.0,40.7,London
2023-12-31,20.7,70.0,13.5,Nairobi
2023-01-01,9.8,86.0,10.085106382978724,New York
2023-01-02,7.4,82.0,8.083333333333334,New York
2023-01-03,9.1,95.0,5.116279069767442,New York
2023-01-04,13.2,94.0,8.736842105263158,New York
2023-01-05,10.6,94.0,13.934782608695652,New York
2023-01-06,6.8,88.0,7.615384615384615,New York
2023-01-07,3.9,69.0,9.166666666666666,New York
2023-01-08,1.6,67.0,7.363636363636363,New York
2023-01-09,3.2,78.0,9.142857142857142,New York
2023-01-10,2.5,67.0,11.625,New York
2023-01-11,1.3,68.0,13.083333333333334,New York
2023-01-12,3.8,87.0,15.966666666666669,New York
2023-01-13,10.2,85.0,8.606060606060606,New York
2023-01-14,1.6,57.0,9.65625,New York
2023-01-15,0.6,54.0,9.615384615384617,New York
2023-01-16,1.3,41.0,7.208333333333333,New York
2023-01-17,2.3,50.0,6.407407407407407,New York
2023-01-18,6.5,78.0,8.75,New York
2023-01-19,4.2,88.0,10.517241379310343,New York
2023-01-20,5.4,83.0,10.433333333333334,New York
2023-01-21,3.6,65.0,9.833333333333334,New York
2023-01-22,1.0,77.0,10.16,New York
2023-01-23,2.5,94.0,11.81578947368421,New York
2023-01-24,2.3,65.0,11.423076923076923,New York
2023-01-25,1.1,80.0,14.838709677419354,New York
2023-01-26,8.2,76.0,20.53125,New York
2023-01-27,2.8,63.0,16.375,New York
2023-01-28,10.11111111111111,44.0,14.24,New York
2023-01-29,8.0,71.0,7.956521739130435,New York
2023-01-30,8.166666666666666,76.0,7.875,New York
2023-01-31,4.84,96.0,9.08,New York
2023-02-01,1.0689655172413792,86.0,12.79310344827586,New York
2023-02-02,1.565217391304348,67.0,12.826086956521738,New York
2023-02-03,-1.1666666666666667,61.0,13.541666666666666,New York
2023-02-04,-8.681818181818182,56.0,9.272727272727272,New York
2023-02-05,1.5217391304347827,67.0,13.826086956521738,New York
2023-02-06,7.166666666666667,79.0,8.416666666666666,New York
2023-02-07,3.083333333333333,70.0,11.208333333333334,New York
2023-02-08,7.125,86.0,9.875,New York
2023-02-09,7.423076923076923,93.0,6.269230769230769,New York
2023-02-10,13.0,80.0,10.045454545454543,New York
2023-02-11,6.625,56.0,10.291666666666666,New York
2023-02-12,4.791666666666667,76.0,7.083333333333333,New York
2023-02-13,8.185185185185185,65.0,13.37037037037037,New York
2023-02-14,9.130434782608695,49.0,8.565217391304348,New York
2023-02-15,11.041666666666666,68.0,8.791666666666666,New York
2023-02-16,13.833333333333334,83.0,8.75,New York
2023-02-17,10.454545454545457,96.0,9.238095238095235,New York
2023-02-18,2.2916666666666665,60.0,10.416666666666666,New York
2023-02-19,5.0,76.0,12.347826086956522,New York
2023-02-20,9.387096774193548,93.0,10.838709677419354,New York
2023-02-21,6.617647058823529,93.0,11.558823529411764,New York
2023-02-22,4.962962962962963,87.0,8.0,New York
2023-02-23,4.40625,97.0,16.21875,New York
2023-02-24,6.217391304347826,100.0,7.903225806451613,New York
2023-02-25,-1.3103448275862069,69.0,8.0,New York
2023-02-26,2.555555555555556,82.0,14.0,New York
2023-02-27,4.75,58.0,9.666666666666666,New York
2023-02-28,2.0232558139534884,100.0,17.488372093023255,New York
2023-03-01,4.48,89.0,11.68,New York
2023-03-02,8.052631578947368,100.0,11.028571428571428,New York
2023-03-03,5.434782608695652,70.0,9.304347826086955,New York
2023-03-04,6.0,100.0,20.04878048780488,New York
2023-03-05,7.0,76.0,8.115384615384615,New York
2023-03-06,7.772727272727272,63.0,7.681818181818182,New York
2023-03-07,4.903225806451613,89.0,8.290322580645162,New York
2023-03-08,4.166666666666667,64.0,7.5,New York
2023-03-09,5.913043478260869,65.0,8.347826086956522,New York
2023-03-10,5.241379310344827,76.0,10.827586206896552,New York
2023-03-11,5.371428571428571,100.0,11.142857142857142,New York
2023-03-12,3.8333333333333335,76.0,8.166666666666666,New York
2023-03-13,6.0,76.0,9.0,New York
2023-03-17,12.333333333333334,53.0,8.333333333333334,New York
2023-03-18,9.73913043478261,76.0,10.0,New York
2023-03-19,3.608695652173913,54.0,13.73913043478261,New York
2023-03-20,4.416666666666667,57.0,12.333333333333334,New York
2023-03-21,9.434782608695652,63.0,12.0,New York
2023-03-22,10.652173913043478,77.0,9.434782608695652,New York
2023-03-23,10.862068965517242,93.0,7.758620689655173,New York
2023-03-24,10.333333333333334,84.0,7.458333333333333,New York
2023-03-25,6.888888888888889,100.0,23.0,New York
2023-03-26,10.458333333333334,100.0,14.3125,New York
2023-03-27,11.125,79.0,9.708333333333334,New York
2023-03-28,8.166666666666666,85.0,9.033333333333331,New York
2023-03-29,8.434782608695652,58.0,9.869565217391305,New York
2023-03-30,5.32,76.0,9.12,New York
2023-03-31,6.782608695652174,74.0,9.91304347826087,New York
2023-04-01,14.827586206896552,100.0,11.482758620689657,New York
2023-04-02,9.92,74.0,8.0,New York
2023-04-03,8.75,63.0,12.791666666666666,New York
2023-04-04,14.0,86.0,7.888888888888889,New York
2023-04-05,11.2,100.0,19.375,New York
2023-04-06,14.428571428571429,80.0,10.424242424242424,New York
2023-04-07,12.8,60.0,7.5,New York
2023-04-08,7.777777777777778,49.0,7.666666666666667,New York
2023-04-09,9.0,62.0,11.785714285714286,New York
2023-04-10,11.764705882352942,76.0,10.294117647058824,New York
2023-04-11,15.041666666666666,57.0,12.291666666666666,New York
2023-04-12,20.05263157894737,35.0,14.36842105263158,New York
2023-04-13,27.5,30.0,15.75,New York
2023-04-14,22.125,56.0,9.25,New York
2023-04-15,14.666666666666666,100.0,2.0,New York
2023-04-16,15.77777777777778,100.0,4.703703703703703,New York
2023-04-17,13.666666666666666,100.0,12.5,New York
2023-04-20,11.2,66.0,12.066666666666666,New York
2023-04-21,16.866666666666667,77.0,14.533333333333331,New York
2023-04-22,14.515151515151516,96.0,18.60606060606061,New York
2023-04-23,15.517241379310343,100.0,11.25925925925926,New York
2023-04-24,12.333333333333334,68.0,6.291666666666667,New York
2023-04-25,12.125,64.0,6.458333333333333,New York
2023-04-26,12.23076923076923,74.0,10.461538461538462,New York
2023-04-27,12.258064516129032,83.0,7.451612903225806,New York
2023-04-28,11.1875,87.0,15.75,New York
2023-04-29,9.095238095238097,100.0,26.666666666666668,New York
2023-04-30,12.2,96.0,18.649122807017545,New York
2023-05-01,13.19047619047619,77.0,17.305555555555557,New York
2023-05-02,11.214285714285714,83.0,16.392857142857142,New York
2023-05-03,11.125,74.0,13.166666666666666,New York
2023-05-04,10.911764705882351,83.0,9.676470588235292,New York
2023-05-05,12.875,89.0,9.583333333333334,New York
2023-05-06,15.416666666666666,86.0,7.0,New York
2023-05-07,18.44,72.0,7.08,New York
2023-05-08,20.041666666666668,78.0,7.458333333333333,New York
2023-05-09,17.416666666666668,48.0,11.333333333333334,New York
2023-05-10,16.04,74.0,8.84,New York
2023-05-11,19.375,62.0,9.333333333333334,New York
2023-05-12,22.625,72.0,9.333333333333334,New York
2023-05-13,23.25,63.0,7.125,New York
2023-05-14,20.125,41.0,11.041666666666666,New York
2023-05-15,17.916666666666668,49.0,11.833333333333334,New York
2023-05-16,19.83333333333333,72.0,16.166666666666668,New York
2023-05-17,17.875,65.0,11.833333333333334,New York
2023-05-18,12.541666666666666,64.0,12.625,New York
2023-05-19,15.166666666666666,74.0,13.291666666666666,New York
2023-05-20,15.181818181818182,100.0,8.0,New York
2023-05-21,18.166666666666668,69.0,5.725,New York
2023-05-22,18.70833333333333,69.0,8.833333333333334,New York
2023-05-23,16.0,81.0,13.541666666666666,New York
2023-05-24,17.0,68.0,7.875,New York
2023-05-25,16.0,72.0,13.375,New York
2023-05-26,18.25,57.0,9.5,New York
2023-05-27,19.5,55.0,7.125,New York
2023-05-28,19.25,58.0,7.833333333333333,New York
2023-05-29,20.125,72.0,12.333333333333334,New York
2023-05-30,17.041666666666668,70.0,15.875,New York
2023-05-31,17.16,89.0,10.6,New York
2023-06-01,20.65217391304348,83.0,6.043478260869565,New York
2023-06-02,22.807692307692307,84.0,7.769230769230769,New York
2023-06-03,19.37142857142857,83.0,17.914285714285715,New York
2023-06-04,15.72,72.0,14.96,New York
2023-06-05,18.76,65.0,7.12,New York
2023-06-06,21.75862068965517,66.0,6.896551724137931,New York
2023-06-07,19.103448275862068,57.0,5.103448275862069,New York
2023-06-08,18.32,67.0,7.4,New York
2023-06-09,18.541666666666668,70.0,6.5,New York
2023-06-10,19.83333333333333,75.0,5.833333333333333,New York
2023-06-11,22.0,76.0,4.833333333333333,New York
2023-06-12,21.766666666666666,84.0,10.866666666666667,New York
2023-06-13,21.375,100.0,11.774193548387096,New York
2023-06-14,20.75862068965517,78.0,11.241379310344827,New York
2023-06-15,20.75,75.0,13.166666666666666,New York
2023-06-16,20.615384615384617,88.0,8.576923076923077,New York
2023-06-17,20.82051282051282,81.0,7.358974358974359,New York
2023-06-18,21.95833333333333,60.0,8.166666666666666,New York
2023-06-19,22.08333333333333,70.0,11.333333333333334,New York
2023-06-20,20.258064516129032,88.0,13.193548387096774,New York
2023-06-21,18.875,78.0,21.125,New York
2023-06-22,18.257142857142856,83.0,23.02857142857143,New York
2023-06-23,19.56756756756757,94.0,10.027027027027026,New York
2023-06-24,22.454545454545453,100.0,5.9375,New York
2023-06-25,24.33333333333333,100.0,4.862068965517241,New York
2023-06-26,22.88372093023256,100.0,9.906976744186046,New York
2023-06-27,22.67391304347826,100.0,8.652173913043478,New York
2023-06-28,23.07407407407408,88.0,4.814814814814815,New York
2023-06-29,23.5,76.0,6.208333333333333,New York
2023-06-30,24.45833333333333,90.0,6.041666666666667,New York
2023-07-01,23.791666666666668,78.0,10.291666666666666,New York
2023-07-02,24.0,100.0,7.377777777777778,New York
2023-07-03,26.178571428571427,93.0,7.107142857142857,New York
2023-07-04,24.894736842105264,100.0,6.35,New York
2023-07-05,25.727272727272727,100.0,5.545454545454546,New York
2023-07-06,27.33333333333333,96.0,8.166666666666666,New York
2023-07-07,25.146341463414632,100.0,6.341463414634147,New York
2023-07-08,25.695652173913043,100.0,6.108695652173913,New York
2023-07-09,25.0,100.0,5.8125,New York
2023-07-10,24.88372093023256,100.0,8.069767441860465,New York
2023-07-11,26.58333333333333,61.0,8.0,New York
2023-07-12,27.916666666666668,71.0,8.583333333333334,New York
2023-07-13,28.23076923076923,76.0,10.307692307692308,New York
2023-07-14,25.863636363636363,87.0,13.931818181818182,New York
2023-07-15,25.6046511627907,100.0,7.860465116279069,New York
2023-07-16,24.65217391304348,100.0,8.26,New York
2023-07-17,27.55,100.0,7.2,New York
2023-07-18,25.783783783783782,88.0,8.72972972972973,New York
2023-07-19,24.615384615384617,85.0,6.769230769230769,New York
2023-07-20,25.83333333333333,87.0,7.583333333333333,New York
2023-07-21,25.363636363636363,94.0,8.696969696969697,New York
2023-07-22,25.70833333333333,68.0,6.5,New York
2023-07-23,26.666666666666668,68.0,4.916666666666667,New York
2023-07-24,25.916666666666668,71.0,8.958333333333334,New York
2023-07-25,24.25,90.0,9.875,New York
2023-07-26,24.79310344827586,90.0,9.344827586206897,New York
2023-07-27,27.321428571428573,89.0,14.678571428571429,New York
2023-07-28,28.925925925925927,82.0,6.62962962962963,New York
2023-07-29,27.55555555555556,82.0,12.037037037037036,New York
2023-07-30,24.066666666666663,74.0,6.9,New York
2023-07-31,24.08333333333333,65.0,8.041666666666666,New York
2023-08-01,24.08333333333333,68.0,7.583333333333333,New York
2023-08-02,23.541666666666668,61.0,10.166666666666666,New York
2023-08-03,22.5,68.0,13.166666666666666,New York
2023-08-04,22.916666666666668,81.0,14.444444444444445,New York
2023-08-05,24.27777777777778,87.0,9.13888888888889,New York
2023-08-06,25.791666666666668,64.0,9.208333333333334,New York
2023-08-07,23.951219512195124,100.0,13.073170731707316,New York
2023-08-08,23.5,90.0,14.055555555555555,New York
2023-08-09,25.416666666666668,71.0,11.125,New York
2023-08-10,23.13888888888889,100.0,6.722222222222222,New York
2023-08-11,23.666666666666668,100.0,10.433333333333334,New York
2023-08-12,25.714285714285715,74.0,10.428571428571429,New York
2023-08-13,25.925925925925927,88.0,10.148148148148149,New York
2023-08-14,26.125,79.0,6.25,New York
2023-08-15,24.431372549019606,100.0,11.862745098039216,New York
2023-08-16,23.87804878048781,100.0,10.048780487804878,New York
2023-08-17,23.75675675675676,88.0,10.62162162162162,New York
2023-08-18,23.79069767441861,100.0,9.930232558139537,New York
2023-08-19,22.45833333333333,66.0,14.041666666666666,New York
2023-08-20,24.5,71.0,10.166666666666666,New York
2023-08-21,26.875,76.0,7.583333333333333,New York
2023-08-22,24.76923076923077,71.0,8.923076923076923,New York
2023-08-23,23.20833333333333,66.0,9.875,New York
2023-08-24,21.33333333333333,94.0,9.666666666666666,New York
2023-08-25,22.680851063829788,100.0,10.0,New York
2023-08-26,25.07407407407408,100.0,5.25925925925926,New York
2023-08-27,25.45833333333333,76.0,6.375,New York
2023-08-28,22.77777777777778,84.0,9.5,New York
2023-08-29,22.942857142857143,84.0,11.0,New York
2023-08-30,23.727272727272727,100.0,5.954545454545454,New York
2023-08-31,22.666666666666668,70.0,10.458333333333334,New York
2023-09-01,21.75,63.0,14.583333333333334,New York
2023-09-02,21.541666666666668,73.0,10.25,New York
2023-09-03,25.375,78.0,9.583333333333334,New York
2023-09-04,27.291666666666668,79.0,6.791666666666667,New York
2023-09-05,28.70833333333333,79.0,3.2916666666666665,New York
2023-09-06,28.916666666666668,84.0,3.458333333333333,New York
2023-09-07,28.157894736842103,82.0,6.473684210526316,New York
2023-09-08,26.7,79.0,6.45,New York
2023-09-09,25.55555555555556,89.0,5.888888888888889,New York
2023-09-10,23.186046511627907,90.0,4.976744186046512,New York
2023-09-11,24.068493150684933,100.0,8.493150684931507,New York
2023-09-12,23.80555555555556,94.0,4.944444444444445,New York
2023-09-13,23.871794871794872,94.0,11.282051282051285,New York
2023-09-14,23.73076923076923,78.0,8.423076923076923,New York
2023-09-15,19.166666666666668,75.0,10.041666666666666,New York
2023-09-16,20.666666666666668,70.0,8.416666666666666,New York
2023-09-17,21.0,72.0,8.08,New York
2023-09-18,19.372881355932204,100.0,6.728813559322034,New York
2023-09-19,19.8,94.0,9.24,New York
2023-09-20,20.76,67.0,8.52,New York
2023-09-21,20.5,70.0,7.333333333333333,New York
2023-09-22,19.96296296296296,80.0,14.925925925925926,New York
2023-09-23,16.55263157894737,94.0,26.86842105263158,New York
2023-09-24,17.73170731707317,96.0,28.26829268292683,New York
2023-09-25,16.736842105263158,100.0,24.394736842105264,New York
2023-09-26,15.976190476190476,93.0,18.142857142857142,New York
2023-09-27,16.25,75.0,17.5,New York
2023-09-28,16.295454545454547,88.0,19.5,New York
2023-09-29,16.073529411764707,100.0,21.41176470588235,New York
2023-09-30,17.2,93.0,12.533333333333331,New York
2023-10-01,20.375,87.0,6.291666666666667,New York
2023-10-02,21.83333333333333,78.0,7.208333333333333,New York
2023-10-03,21.08333333333333,84.0,6.083333333333333,New York
2023-10-04,22.5,87.0,7.041666666666667,New York
2023-10-05,20.70833333333333,87.0,6.333333333333333,New York
2023-10-06,20.228571428571428,100.0,8.942857142857143,New York
2023-10-07,19.225806451612904,93.0,9.258064516129032,New York
2023-10-08,13.916666666666666,77.0,20.625,New York
2023-10-09,13.708333333333334,71.0,18.58333333333333,New York
2023-10-10,15.0,83.0,11.333333333333334,New York
2023-10-11,17.375,78.0,7.583333333333333,New York
2023-10-12,17.833333333333332,86.0,5.875,New York
2023-10-13,16.333333333333332,72.0,7.125,New York
2023-10-14,13.058823529411764,94.0,12.294117647058824,New York
2023-10-15,13.620689655172416,93.0,9.379310344827584,New York
2023-10-16,13.958333333333334,83.0,7.583333333333333,New York
2023-10-17,14.75,80.0,6.375,New York
2023-10-18,15.541666666666666,81.0,5.25,New York
2023-10-19,15.25,86.0,9.125,New York
2023-10-20,16.754716981132077,94.0,10.41509433962264,New York
2023-10-21,16.295454545454547,94.0,5.931818181818182,New York
2023-10-22,13.75,71.0,15.625,New York
2023-10-23,12.75,69.0,5.208333333333333,New York
2023-10-24,14.75,80.0,8.083333333333334,New York
2023-10-25,16.458333333333332,80.0,11.666666666666666,New York
2023-10-26,19.875,72.0,8.75,New York
2023-10-27,19.416666666666668,80.0,8.291666666666666,New York
2023-10-28,21.416666666666668,78.0,10.0,New York
2023-10-29,14.814814814814817,94.0,15.814814814814817,New York
2023-10-30,13.9375,94.0,8.71875,New York
2023-10-31,11.035714285714286,76.0,8.821428571428571,New York
2023-11-01,9.714285714285714,77.0,8.571428571428571,New York
2023-11-02,7.166666666666667,68.0,9.291666666666666,New York
2023-11-03,9.75,68.0,14.291666666666666,New York
2023-11-04,11.541666666666666,74.0,10.083333333333334,New York
2023-11-05,14.181818181818182,77.0,6.363636363636363,New York
2023-11-06,11.458333333333334,77.0,9.333333333333334,New York
2023-11-07,14.375,86.0,10.166666666666666,New York
2023-11-08,11.208333333333334,61.0,7.666666666666667,New York
2023-11-09,11.5,74.0,8.428571428571429,New York
2023-11-10,11.708333333333334,75.0,11.625,New York
2023-11-11,9.75,86.0,8.791666666666666,New York
2023-11-12,7.291666666666667,67.0,11.541666666666666,New York
2023-11-13,7.291666666666667,70.0,8.958333333333334,New York
2023-11-14,9.75,71.0,8.458333333333334,New York
2023-11-15,8.875,76.0,8.791666666666666,New York
2023-11-16,12.208333333333334,80.0,10.458333333333334,New York
2023-11-17,14.5,80.0,8.5,New York
2023-11-18,13.806451612903226,88.0,6.774193548387097,New York
2023-11-19,8.708333333333334,62.0,10.75,New York
2023-11-20,7.166666666666667,65.0,9.125,New York
2023-11-21,6.482758620689655,87.0,21.86206896551724,New York
2023-11-22,11.534883720930232,94.0,13.744186046511627,New York
2023-11-23,10.387096774193548,77.0,7.0,New York
2023-11-24,9.458333333333334,63.0,7.25,New York
2023-11-25,3.2916666666666665,68.0,7.416666666666667,New York
2023-11-26,6.517241379310345,93.0,12.310344827586206,New York
2023-11-27,9.885714285714286,93.0,17.857142857142858,New York
2023-11-28,3.5,62.0,13.458333333333334,New York
2023-11-29,0.7916666666666666,69.0,20.08333333333333,New York
2023-11-30,5.291666666666667,59.0,15.291666666666666,New York
2023-12-01,7.28,90.0,10.08,New York
2023-12-02,9.096774193548388,93.0,8.225806451612904,New York
2023-12-03,9.8125,94.0,16.09375,New York
2023-12-04,8.964285714285714,93.0,12.035714285714286,New York
2023-12-05,6.0,73.0,9.32,New York
2023-12-06,4.833333333333333,70.0,9.75,New York
2023-12-07,2.4642857142857144,81.0,12.392857142857142,New York
2023-12-08,6.208333333333333,82.0,8.833333333333334,New York
2023-12-09,9.925925925925926,93.0,7.0,New York
2023-12-10,13.212121212121213,94.0,4.909090909090909,New York
2023-12-11,8.1,94.0,9.3,New York
2023-12-12,4.916666666666667,70.0,13.583333333333334,New York
2023-12-13,6.0,70.0,15.333333333333334,New York
2023-12-14,3.9583333333333335,59.0,8.5,New York
2023-12-15,7.086956521739131,65.0,14.608695652173912,New York
2023-12-16,9.875,66.0,11.291666666666666,New York
2023-12-17,9.969696969696969,94.0,19.03030303030303,New York
2023-12-18,12.907407407407408,94.0,17.61111111111111,New York
2023-12-19,5.375,70.0,16.041666666666668,New York
2023-12-20,3.208333333333333,64.0,7.916666666666667,New York
2023-12-21,4.375,70.0,9.541666666666666,New York
2023-12-22,0.9166666666666666,67.0,8.083333333333334,New York
